url	page_title	name	city_type	official_name	state	county	nickname	motto	population_total	population_city	population_estimate	population_rank	population_density	established_date	named_for	government_type	government_body	area_total	area_city	area_land	area_water	elevation	highest_elevation	timezone	summer_dst	zip_code	area_code	fips_code	gnis_feature_id	website	coordinates	coordinates_link
https://en.wikipedia.org/wiki/Albany,_Oregon	Albany, Oregon	Albany, Oregon	City	 	Oregon	 	 	 	 	56,472	 	 	3,198.10/sq mi (1,234.81/km2)	 	 	Council-Manager	 	 	17.87 sq mi (46.27 km2)	17.66 sq mi (45.73 km2)	0.21 sq mi (0.54 km2)	210 ft (60 m)	 	UTC−8 (Pacific)	UTC−7 (Pacific)	97321-97322	541, 458	41-01000[8]	1116796[9]	www.cityofalbany.net	44°37′49″N 123°5′46″W	https://geohack.toolforge.org/geohack.php?pagename=Albany,_Oregon&params=44_37_49_N_123_5_46_W_type:city_region:US-OR
https://en.wikipedia.org/wiki/Albany,_Texas	Albany, Texas	Albany, Texas	City	 	Texas	Shackelford	 	 	2,034	 	1,934	 	1,234.21/sq mi (476.67/km2)	 	 	 	 	1.57 sq mi (4.06 km2)	 	1.57 sq mi (4.06 km2)	0.00 sq mi (0.00 km2)	1,414 ft (431 m)	 	UTC-6 (Central (CST))	UTC-5 (CDT)	76430	325	48-01648[3]	1329326[4]	 	32°43′37″N 99°17′40″W	https://geohack.toolforge.org/geohack.php?pagename=Albany,_Texas&params=32_43_37_N_99_17_40_W_region:US_type:city
https://en.wikipedia.org/wiki/Albany,_Vermont	Albany, Vermont	Albany, Vermont		 	Vermont	Orleans	 	 	976	 	 	 	25/sq mi (9.8/km2)	 	 	 	 	38.7 sq mi (100.2 km2)	 	38.5 sq mi (99.7 km2)	0.2 sq mi (0.5 km2)	956 ft (371 m)	 	UTC-5 (EST)	UTC-4 (EDT)	05820	802	50-00475[1]	1462024[2]	 	44°43′50″N 72°20′26″W	https://geohack.toolforge.org/geohack.php?pagename=Albany,_Vermont&params=44_43_50_N_72_20_26_W_region:US-VT_type:city(976)
https://en.wikipedia.org/wiki/Albany,_Wisconsin	Albany, Wisconsin	Albany, Wisconsin	Village	 	Wisconsin	Green	 	 	1,018	 	993	 	781.89/sq mi (301.78/km2)	 	 	 	 	1.29 sq mi (3.35 km2)	 	1.27 sq mi (3.29 km2)	0.03 sq mi (0.06 km2)	 	 	UTC-6 (Central (CST))	UTC-5 (CDT)	 	608	55-00750[5]	 	Village of Albany	42°42′20″N 89°26′9″W	https://geohack.toolforge.org/geohack.php?pagename=Albany,_Wisconsin&params=42_42_20_N_89_26_9_W_region:US-WI_type:city(1191)
https://en.wikipedia.org/wiki/Albany_Township,_Whiteside_County,_Illinois	Albany Township, Whiteside County, Illinois	Albany Township		 	Illinois	Whiteside	 	 	 	 	1,050	 	87.1/sq mi (33.6/km2)	 	 	 	 	12.84 sq mi (33.3 km2)	 	12.35 sq mi (32.0 km2)	0.49 sq mi (1.3 km2)  3.82%	 	 	UTC-6 (CST)	UTC-5 (CDT)	 	 	17-195-00529	 	 	41°43′59″N 90°13′29″W	https://geohack.toolforge.org/geohack.php?pagename=Albany_Township,_Whiteside_County,_Illinois&params=41_43_59_N_90_13_29_W_type:city_region:US-IL
https://en.wikipedia.org/wiki/Albemarle,_North_Carolina	Albemarle, North Carolina	Albemarle, North Carolina	City	 	North Carolina	Stanly	 	 	16,432	 	 	 	928.05/sq mi (358.33/km2)	 	 	 	 	17.83 sq mi (46.19 km2)	 	17.71 sq mi (45.86 km2)	0.13 sq mi (0.33 km2)	545 ft (152 m)	 	UTC-5 (EST)	UTC-4 (EDT)	28001-28002	704	37-00680[3]	2403073[2]	www.ci.albemarle.nc.us	35°21′32″N 80°11′29″W	https://geohack.toolforge.org/geohack.php?pagename=Albemarle,_North_Carolina&params=35_21_32_N_80_11_29_W_region:US-NC_type:city(15680)
https://en.wikipedia.org/wiki/Albers,_Illinois	Albers, Illinois	Albers, Illinois	Village	 	Illinois	Clinton	 	 	1,121	 	 	 	1,130.04/sq mi (436.29/km2)	 	 	 	 	0.99 sq mi (2.57 km2)	 	0.99 sq mi (2.57 km2)	0.00 sq mi (0.00 km2)	440 ft (130 m)	 	UTC-6 (CST)	UTC-5 (CDT)	 	618	17-00555	2397924[1]	www.albersil.com	38°32′43″N 89°36′51″W	https://geohack.toolforge.org/geohack.php?pagename=Albers,_Illinois&params=38_32_43_N_89_36_51_W_type:city(1121)_region:US-IL
https://en.wikipedia.org/wiki/Albert,_Kansas	Albert, Kansas	Albert, Kansas	City	 	Kansas	Barton	 	 	132	 	 	 	570/sq mi (220/km2)	 	Albert Kriesinger	 	 	0.23 sq mi (0.61 km2)	 	0.23 sq mi (0.61 km2)	0.00 sq mi (0.00 km2)	1,916 ft (584 m)	 	UTC-6 (CST)	UTC-5 (CDT)	67511	620	20-00825	 	 	38°27′11″N 99°0′45″W	https://geohack.toolforge.org/geohack.php?pagename=Albert,_Kansas&params=38_27_11_N_99_0_45_W_region:US-KS_type:city
https://en.wikipedia.org/wiki/Albert,_Oklahoma	Albert, Oklahoma	Albert, Oklahoma	Unincorporated community	 	Oklahoma	Caddo	 	 	0	 	 	 	 	 	 	 	 	 	 	 	 	1,519 ft (463 m)	 	UTC-6 (Central (CST))	UTC-5 (CDT)	73001	405	 	1089566[1]	 	35°13′58″N 98°24′41″W	https://geohack.toolforge.org/geohack.php?pagename=Albert,_Oklahoma&params=35_13_58_N_98_24_41_W_region:US_type:city
https://en.wikipedia.org/wiki/Albert_City,_Iowa	Albert City, Iowa	Albert City, Iowa	City	 	Iowa	Buena Vista	 	 	677	 	 	 	1,242.20/sq mi (479.85/km2)	 	 	 	 	0.55 sq mi (1.41 km2)	 	0.55 sq mi (1.41 km2)	0.00 sq mi (0.00 km2)	1,319 ft (402 m)	 	UTC-6 (Central (CST))	UTC-5 (CDT)	50510	712	19-00865	0454113	http://www.albertcity.com	42°46′51″N 94°57′2″W	https://geohack.toolforge.org/geohack.php?pagename=Albert_City,_Iowa&params=42_46_51_N_94_57_2_W_region:US_type:city
https://en.wikipedia.org/wiki/Albert_Lea,_Minnesota	Albert Lea, Minnesota	Albert Lea	City	 	Minnesota	Freeborn	 	 	 	18,492	18,428	 	1,391.53/sq mi (537.27/km2)	1855	 	 	 	 	15.14 sq mi (39.21 km2)	13.29 sq mi (34.42 km2)	1.85 sq mi (4.79 km2)  12.69%	1,243 ft (379 m)	 	UTC-6 (CST)	UTC-5 (CDT)	 	507	27-00694	0639247[4]	cityofalbertlea.org	43°38′52.3″N 93°22′7.5″W	https://geohack.toolforge.org/geohack.php?pagename=Albert_Lea,_Minnesota&params=43_38_52.3_N_93_22_7.5_W_region:US-MN_type:city(18492)
https://en.wikipedia.org/wiki/Alberta,_Alabama	Alberta, Alabama	Alberta, Alabama	Unincorporated community	 	Alabama	Wilcox	 	 	784	 	 	 	 	 	 	 	 	 	 	 	 	177 ft (54 m)	 	UTC-6 (Central (CST))	UTC-5 (CDT)	36720	334	 	 	 	32°13′55.51″N 87°24′35.99″W	https://geohack.toolforge.org/geohack.php?pagename=Alberta,_Alabama&params=32_13_55.51_N_87_24_35.99_W_type:city(784)_region:US-AL
https://en.wikipedia.org/wiki/Alberta,_Minnesota	Alberta, Minnesota	Alberta	City	 	Minnesota	Stevens	 	 	94	 	 	 	357.41/sq mi (138.18/km2)	 	 	 	 	0.26 sq mi (0.68 km2)	 	0.26 sq mi (0.68 km2)	0.00 sq mi (0.00 km2)	1,109 ft (338 m)	 	UTC-6 (CST)	UTC-5 (CDT)	56207	320	27-00676[3]	2393903[2]	 	45°34′30″N 96°03′02″W	https://geohack.toolforge.org/geohack.php?pagename=Alberta,_Minnesota&params=45_34_30_N_96_03_02_W_region:US-MN_type:city(94)
https://en.wikipedia.org/wiki/Alberta,_Virginia	Alberta, Virginia	Alberta, Virginia	Town	 	Virginia	Brunswick	 	 	298	 	270	 	126.52/sq mi (48.85/km2)	 	 	 	 	2.15 sq mi (5.56 km2)	 	2.13 sq mi (5.53 km2)	0.01 sq mi (0.03 km2)	397 ft (121 m)	 	UTC-5 (Eastern (EST))	UTC-4 (EDT)	23821	434	51-00724[3]	1498398[4]	www.albertava.com	36°51′49″N 77°52′53″W	https://geohack.toolforge.org/geohack.php?pagename=Alberta,_Virginia&params=36_51_49_N_77_52_53_W_region:US-VA_type:city(306)
https://en.wikipedia.org/wiki/Alberton,_Montana	Alberton, Montana	Alberton, Montana	Town	 	Montana	Mineral	 	 	452	 	 	 	826.33/sq mi (318.88/km2)	 	 	Mayor-council government	 	0.57 sq mi (1.49 km2)	 	0.55 sq mi (1.42 km2)	0.03 sq mi (0.07 km2)	3,055 ft (931 m)	 	UTC-7 (Mountain (MST))	UTC-6 (MDT)	59820	406	30-00700	2412342[2]	 	47°00′13″N 114°28′54″W	https://geohack.toolforge.org/geohack.php?pagename=Alberton,_Montana&params=47_00_13_N_114_28_54_W_region:US_type:city
https://en.wikipedia.org/wiki/Albertson,_New_York	Albertson, New York	Albertson, New York	Hamlet	 	New York	Nassau	 	 	5,220	 	 	 	7,687.78/sq mi (2,968.34/km2)	 	 	 	 	0.68 sq mi (1.76 km2)	 	0.68 sq mi (1.76 km2)	0.00 sq mi (0.00 km2)	128 ft (39 m)	 	UTC-5 (Eastern (EST))	UTC-4 (EDT)	11507	516, 363	36-01011	0942241	 	40°46′14″N 73°38′55″W	https://geohack.toolforge.org/geohack.php?pagename=Albertson,_New_York&params=40_46_14_N_73_38_55_W_region:US-NY_type:city(5200)
https://en.wikipedia.org/wiki/Albertson,_North_Carolina	Albertson, North Carolina			 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
https://en.wikipedia.org/wiki/Albertville,_Alabama	Albertville, Alabama	Albertville, Alabama	City	 	Alabama	Marshall	 	 	22,386	 	 	 	830.99/sq mi (320.85/km2)	 	 	Mayor Council	 	27.04 sq mi (70.0 km2)	 	26.94 sq mi (69.8 km2)	0.10 sq mi (0.3 km2)	1,024 ft (312 m)	 	UTC-6 (Central (CST))	UTC-5 (CDT)	35950-35951	256/938	01-00988	2403074[3]	www.cityofalbertville.com	34°15′55″N 86°12′40″W	https://geohack.toolforge.org/geohack.php?pagename=Albertville,_Alabama&params=34_15_55_N_86_12_40_W_type:city_region:US-AL
https://en.wikipedia.org/wiki/Albertville,_Minnesota	Albertville, Minnesota	Albertville	City	 	Minnesota	Wright	 	 	7,896	 	7,970	 	1,786.43/sq mi (689.75/km2)	 	 	 	 	4.70 sq mi (12.17 km2)	 	4.42 sq mi (11.45 km2)	0.28 sq mi (0.72 km2)	961 ft (293 m)	 	UTC-6 (CST)	UTC-5 (CDT)	55301	763	27-00730[5]	0639253[6]	ci.albertville.mn.us	45°14′17″N 93°39′35″W	https://geohack.toolforge.org/geohack.php?pagename=Albertville,_Minnesota&params=45_14_17_N_93_39_35_W_region:US-MN_type:city(7896)
https://en.wikipedia.org/wiki/Albia,_Iowa	Albia, Iowa	Albia, Iowa	City	 	Iowa	Monroe	 	 	3,721	 	 	 	1,151.30/sq mi (444.50/km2)	 	 	 	 	3.23 sq mi (8.37 km2)	 	3.23 sq mi (8.37 km2)	0.00 sq mi (0.00 km2)	961 ft (293 m)	 	UTC-6 (Central (CST))	UTC-5 (CDT)	52531	641	19-00910	2393905[2]	www.albia.com	41°01′35″N 92°48′14″W	https://geohack.toolforge.org/geohack.php?pagename=Albia,_Iowa&params=41_01_35_N_92_48_14_W_region:US_type:city
https://en.wikipedia.org/wiki/Albin,_Wyoming	Albin, Wyoming	Albin, Wyoming	Town	 	Wyoming	Laramie	 	 	181	 	206	 	1,401.36/sq mi (542.29/km2)	 	 	 	 	0.15 sq mi (0.38 km2)	 	0.15 sq mi (0.38 km2)	0.00 sq mi (0.00 km2)	5,338 ft (1,627 m)	 	UTC-7 (Mountain (MST))	UTC-6 (MDT)	82050	307	56-00825[4]	1584728[5]	 	41°25′1″N 104°6′1″W	https://geohack.toolforge.org/geohack.php?pagename=Albin,_Wyoming&params=41_25_1_N_104_6_1_W_region:US-WY_type:city(120)
https://en.wikipedia.org/wiki/Albion,_California	Albion, California	Albion	Census-designated place	 	California	Mendocino	 	 	153	 	 	 	84.30/sq mi (32.55/km2)	 	 	 	 	1.85 sq mi (4.8 km2)	 	1.81 sq mi (4.7 km2)	0.04 sq mi (0.1 km2)  2.02%	174 ft (53 m)	 	UTC-8 (Pacific (PST))	UTC-7 (PDT)	 	707	 	1657904;[2] 2628703[4]	 	39°13′25″N 123°46′07″W	https://geohack.toolforge.org/geohack.php?pagename=Albion,_California&params=39_13_25_N_123_46_07_W_type:city(153)
https://en.wikipedia.org/wiki/Albion,_Idaho	Albion, Idaho	Albion	City	 	Idaho	Cassia	 	 	234	 	 	 	496.82/sq mi (191.71/km2)	 	 	 	 	0.47 sq mi (1.22 km2)	 	0.47 sq mi (1.22 km2)	0.00 sq mi (0.00 km2)	4,724 ft (1,440 m)	 	UTC-7 (Mountain (MST))	UTC-6 (MDT)	83311	208	16-01000	0397366	www.albionidaho.org	42°24′39″N 113°34′51″W	https://geohack.toolforge.org/geohack.php?pagename=Albion,_Idaho&params=42_24_39_N_113_34_51_W_region:US_type:city
https://en.wikipedia.org/wiki/Albion,_Illinois	Albion, Illinois	Albion, Illinois	City	 	Illinois	Edwards	 	 	1,971	 	 	 	922.75/sq mi (356.32/km2)	 	 	 	 	2.18 sq mi (5.65 km2)	 	2.14 sq mi (5.53 km2)	0.05 sq mi (0.12 km2)	525 ft (160 m)	 	UTC-6 (CST)	UTC-5 (CDT)	 	618	17-00568	 	 	38°22′36″N 88°03′29″W	https://geohack.toolforge.org/geohack.php?pagename=Albion,_Illinois&params=38_22_36_N_88_03_29_W_type:city(1971)_region:US-IL
https://en.wikipedia.org/wiki/Albion,_Indiana	Albion, Indiana	Albion	Town	 	Indiana	Noble	 	 	2,222	 	 	 	1,164.57/sq mi (449.63/km2)	 	 	 	 	1.91 sq mi (4.94 km2)	 	1.91 sq mi (4.94 km2)	0.00 sq mi (0.00 km2)	955 ft (291 m)	 	UTC−5 (Eastern (EST))	UTC−5 (EST)	46701	260	18-00820	 	www.albion-in.org	41°23′42″N 85°25′19″W	https://geohack.toolforge.org/geohack.php?pagename=Albion,_Indiana&params=41_23_42_N_85_25_19_W_region:US_type:city
https://en.wikipedia.org/wiki/Albion,_Iowa	Albion, Iowa	Albion, Iowa	City	 	Iowa	Marshall	 	 	448	 	 	 	742.95/sq mi (286.85/km2)	 	 	 	 	0.60 sq mi (1.56 km2)	 	0.60 sq mi (1.56 km2)	0.00 sq mi (0.00 km2)	958 ft (292 m)	 	UTC-6 (Central (CST))	UTC-5 (CDT)	50005	641	19-00955	0454115	 	42°6′42″N 92°59′27″W	https://geohack.toolforge.org/geohack.php?pagename=Albion,_Iowa&params=42_6_42_N_92_59_27_W_region:US_type:city
https://en.wikipedia.org/wiki/Albion,_Maine	Albion, Maine	Albion, Maine	Town	 	Maine	Kennebec	 	 	2,006	 	 	 	52/sq mi (19.9/km2)	 	 	 	 	39.46 sq mi (102.20 km2)	 	38.83 sq mi (100.57 km2)	0.63 sq mi (1.63 km2)	404 ft (123 m)	 	UTC-5 (Eastern (EST))	UTC-4 (EDT)	04910	207	23-00590	0582317	www.albionme.com	44°30′49″N 69°26′6″W	https://geohack.toolforge.org/geohack.php?pagename=Albion,_Maine&params=44_30_49_N_69_26_6_W_region:US-ME_type:city(2006)
https://en.wikipedia.org/wiki/Albion,_Michigan	Albion, Michigan	Albion		 	Michigan	Calhoun	 	 	7,700	 	 	 	1,746.03/sq mi (674.14/km2)	 	 	 	 	4.50 sq mi (11.66 km2)	 	4.41 sq mi (11.42 km2)	0.09 sq mi (0.24 km2)	951 ft (290 m)	 	UTC-5 (Eastern (EST))	UTC-4 (EDT)	49224	517	26-00980[2]	0619906[3]	 	42°14′48″N 84°45′12″W	https://geohack.toolforge.org/geohack.php?pagename=Albion,_Michigan&params=42_14_48_N_84_45_12_W_region:US-MI_type:city(7700)
https://en.wikipedia.org/wiki/Albion,_Nebraska	Albion, Nebraska	Albion, Nebraska	City	 	Nebraska	Boone	 	 	1,699	 	 	 	1,627.39/sq mi (628.21/km2)	 	 	 	 	1.04 sq mi (2.70 km2)	 	1.04 sq mi (2.70 km2)	0.00 sq mi (0.00 km2)	1,775 ft (541 m)	 	UTC-6 (Central (CST))	UTC-5 (CDT)	68620	402	31-00555[3]	2393908[2]	www.ci.albion.ne.us	41°41′14″N 97°59′56″W	https://geohack.toolforge.org/geohack.php?pagename=Albion,_Nebraska&params=41_41_14_N_97_59_56_W_region:US_type:city
https://en.wikipedia.org/wiki/Albion,_Oklahoma	Albion, Oklahoma	Albion, Oklahoma		 	Oklahoma	Pushmataha	 	 	58	 	 	 	245.76/sq mi (94.96/km2)	 	 	 	 	0.24 sq mi (0.62 km2)	 	0.24 sq mi (0.61 km2)	0.00 sq mi (0.00 km2)	673 ft (205 m)	 	UTC-6 (Central (CST))	UTC-5 (CDT)	74521	539/918	40-01050[3]	1089573[2]	 	34°39′43″N 95°5′58″W	https://geohack.toolforge.org/geohack.php?pagename=Albion,_Oklahoma&params=34_39_43_N_95_5_58_W_region:US-OK_type:city(58)
https://en.wikipedia.org/wiki/Albion,_Orleans_County,_New_York	Albion, Orleans County, New York	Albion	Town	 	New York	Orleans County	 	 	8,230	 	7,982	 	328.78/sq mi (126.94/km2)	 	 	 	 	25.35 sq mi (65.66 km2)	 	25.26 sq mi (65.42 km2)	0.09 sq mi (0.24 km2)	600 ft (200 m)	 	UTC-5 (EST)	UTC-4 (EDT)	14411	585	36-073-01044	 	www.townofalbion.com	43°14′45″N 78°11′38″W	https://geohack.toolforge.org/geohack.php?pagename=Albion,_Orleans_County,_New_York&params=43_14_45_N_78_11_38_W_region:US-NY_type:city(8042)
https://en.wikipedia.org/wiki/Albion,_Pennsylvania	Albion, Pennsylvania	Albion, Pennsylvania	Borough	 	Pennsylvania	Erie	 	 	1,528	 	 	 	1,417.44/sq mi (547.09/km2)	 	 	 	 	1.09 sq mi (2.83 km2)	 	1.08 sq mi (2.79 km2)	0.01 sq mi (0.04 km2)	890 ft (270 m)	 	UTC-4 (EST)	UTC-5 (EDT)	16401	814	 	 	albionborough.org	41°53′28″N 80°21′42″W	https://geohack.toolforge.org/geohack.php?pagename=Albion,_Pennsylvania&params=41_53_28_N_80_21_42_W_type:city(1528)_region:US-PA
https://en.wikipedia.org/wiki/Albion,_Rhode_Island	Albion, Rhode Island			 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
https://en.wikipedia.org/wiki/Albion,_Washington	Albion, Washington	Albion	Town	 	Washington	Whitman	 	 	579	 	604	 	1,540.82/sq mi (594.35/km2)	 	 	 	 	0.39 sq mi (1.02 km2)	 	0.39 sq mi (1.02 km2)	0.00 sq mi (0.00 km2)	2,247 ft (685 m)	 	UTC-8 (Pacific (PST))	UTC-7 (PDT)	99102	509	53-01010	1511954[4]	www.palouse.org/albion/	46°47′33″N 117°15′2″W	https://geohack.toolforge.org/geohack.php?pagename=Albion,_Washington&params=46_47_33_N_117_15_2_W_region:US-WA_type:city(616)
https://en.wikipedia.org/wiki/Alborn_Township,_St._Louis_County,_Minnesota	Alborn Township, St. Louis County, Minnesota	Alborn Township, Minnesota	Township	 	Minnesota	Saint Louis	 	 	460	 	 	 	13/sq mi (5.0/km2)	 	 	 	 	35.2 sq mi (91.3 km2)	 	34.5 sq mi (89.5 km2)	0.7 sq mi (1.8 km2)	1,345 ft (410 m)	 	UTC-6 (Central (CST))	UTC-5 (CDT)	 	218	27-00820[1]	0663406[2]	 	46°58′12″N 92°34′58″W	https://geohack.toolforge.org/geohack.php?pagename=Alborn_Township,_St._Louis_County,_Minnesota&params=46_58_12_N_92_34_58_W_region:US-MN_type:city(460)
https://en.wikipedia.org/wiki/Albright,_West_Virginia	Albright, West Virginia	Albright, West Virginia	Town	 	West Virginia	Preston	 	 	260	 	261	 	1,215.52/sq mi (469.39/km2)	 	 	 	 	0.27 sq mi (0.71 km2)	 	0.23 sq mi (0.60 km2)	0.04 sq mi (0.11 km2)	1,211 ft (369 m)	 	UTC-5 (Eastern (EST))	UTC-4 (EDT)	26519	304	54-00748[4]	1553704[2]	 	39°29′37″N 79°38′19″W	https://geohack.toolforge.org/geohack.php?pagename=Albright,_West_Virginia&params=39_29_37_N_79_38_19_W_region:US-WV_type:city(247)
https://en.wikipedia.org/wiki/Albrightsville,_Pennsylvania	Albrightsville, Pennsylvania	Albrightsville, Pennsylvania	Census-designated place	 	Pennsylvania	Carbon	 	 	138	 	 	 	136.77/sq mi (52.82/km2)	 	 	 	 	1.01 sq mi (2.61 km2)	 	1.01 sq mi (2.61 km2)	0.00 sq mi (0.00 km2)	1,510 ft (460 m)	 	UTC−5 (Eastern (EST))	UTC−4 (EDT)	18210	570	42-00652	1168122	 	41°0′52″N 75°36′3″W	https://geohack.toolforge.org/geohack.php?pagename=Albrightsville,_Pennsylvania&params=41_0_52_N_75_36_3_W_region:US_type:city
https://en.wikipedia.org/wiki/Albuquerque,_New_Mexico	Albuquerque, New Mexico	Albuquerque	City	 	New Mexico	Bernalillo	 	 	 	572,864	 	85th in North America32nd in the United States1st in New Mexico	3,014.68/sq mi (1,163.97/km2)	 	Francisco Fernández de la Cueva, Duke of Alburquerque	Mayor–council government	 	 	188.95 sq mi (489.39 km2)	187.27 sq mi (485.03 km2)	1.68 sq mi (4.36 km2)	4,967 ft (1,514 m)	 	UTC−7 (MST)	UTC−6 (MDT)	 	505	35-02000	2409678[2]	cabq.gov	35°06′39″N 106°36′36″W	https://geohack.toolforge.org/geohack.php?pagename=Albuquerque,_New_Mexico&params=35_06_39_N_106_36_36_W_region:US-NM_type:city(572864)
https://en.wikipedia.org/wiki/Albuquerque,_New_Mexico	Albuquerque, New Mexico	Albuquerque	City	 	New Mexico	Bernalillo	 	 	 	572,864	 	85th in North America32nd in the United States1st in New Mexico	3,014.68/sq mi (1,163.97/km2)	 	Francisco Fernández de la Cueva, Duke of Alburquerque	Mayor–council government	 	 	188.95 sq mi (489.39 km2)	187.27 sq mi (485.03 km2)	1.68 sq mi (4.36 km2)	4,967 ft (1,514 m)	 	UTC−7 (MST)	UTC−6 (MDT)	 	505	35-02000	2409678[2]	cabq.gov	35°06′39″N 106°36′36″W	https://geohack.toolforge.org/geohack.php?pagename=Albuquerque,_New_Mexico&params=35_06_39_N_106_36_36_W_region:US-NM_type:city(572864)
https://en.wikipedia.org/wiki/Alburgh,_Vermont	Alburgh (town), Vermont	Alburgh, Vermont	Town	 	Vermont	Grand Isle	 	 	2,106	 	 	 	66.6/sq mi (25.7/km2)	 	 	 	 	48.8 sq mi (126.4 km2)	 	29.2 sq mi (75.5 km2)	19.7 sq mi (51.0 km2)	124 ft (38 m)	 	UTC-5 (Eastern (EST))	UTC-4 (EDT)	05440	802	50-00625[2]	1456120[3]	alburghvt.org	44°58′30.14″N 73°18′0.47″W	https://geohack.toolforge.org/geohack.php?pagename=Alburgh_(town),_Vermont&params=44_58_30.14_N_73_18_0.47_W_region:US-VT_type:city(2106)
https://en.wikipedia.org/wiki/Alburnett,_Iowa	Alburnett, Iowa	Alburnett, Iowa	City	 	Iowa	Linn	 	 	675	 	 	 	892.86/sq mi (344.65/km2)	 	 	 	 	0.76 sq mi (1.97 km2)	 	0.76 sq mi (1.96 km2)	0.00 sq mi (0.01 km2)	883 ft (269 m)	 	UTC-6 (Central (CST))	UTC-5 (CDT)	52202	319	19-01000	0454117	www.alburnett.com	42°8′57″N 91°37′11″W	https://geohack.toolforge.org/geohack.php?pagename=Alburnett,_Iowa&params=42_8_57_N_91_37_11_W_region:US_type:city
https://en.wikipedia.org/wiki/Alburtis,_Pennsylvania	Alburtis, Pennsylvania	Alburtis, Pennsylvania	Borough	 	Pennsylvania	Lehigh	 	 	 	 	 	 	3,671.85/sq mi (1,417.85/km2)	 	 	 	 	 	 	0.71 sq mi (1.83 km2)	0.00 sq mi (0.00 km2)	472 ft (144 m)	 	UTC-5 (EST)	UTC-4 (EDT)	 	610	42-00660	 	http://www.alburtis.org	40°30′36″N 75°36′07″W	https://geohack.toolforge.org/geohack.php?pagename=Alburtis,_Pennsylvania&params=40_30_36_N_75_36_07_W_type:city(2596)
https://en.wikipedia.org/wiki/Alcalde,_New_Mexico	Alcalde, New Mexico	Alcalde, New Mexico	CDP	 	New Mexico	Rio Arriba	 	 	310	 	 	 	600.78/sq mi (231.90/km2)	 	 	 	 	0.52 sq mi (1.34 km2)	 	0.52 sq mi (1.34 km2)	0.00 sq mi (0.00 km2)	5,712 ft (1,741 m)	 	UTC-7 (Mountain (MST))	UTC-6 (MDT)	87511	505	35-02070	0928680	 	36°5′17″N 106°3′25″W	https://geohack.toolforge.org/geohack.php?pagename=Alcalde,_New_Mexico&params=36_5_17_N_106_3_25_W_region:US_type:city
https://en.wikipedia.org/wiki/Alcester,_South_Dakota	Alcester, South Dakota	Alcester, South Dakota	City	 	South Dakota	Union	 	 	820	 	 	 	1,117.17/sq mi (431.39/km2)	 	 	 	 	0.73 sq mi (1.90 km2)	 	0.73 sq mi (1.90 km2)	0.00 sq mi (0.00 km2)	1,417 ft (432 m)	 	UTC-6 (Central (CST))	UTC-5 (CDT)	57001	605	46-00700	1267262[3]	www.alcestersd.org	43°01′38″N 96°37′26″W	https://geohack.toolforge.org/geohack.php?pagename=Alcester,_South_Dakota&params=43_01_38_N_96_37_26_W_region:US_type:city
https://en.wikipedia.org/wiki/Alcoa,_Tennessee	Alcoa, Tennessee	Alcoa	City	 	Tennessee	Blount	 	 	10,978	 	 	 	731.82/sq mi (282.56/km2)	 	Aluminum Company of America	 	 	15.92 sq mi (41.22 km2)	 	15.00 sq mi (38.85 km2)	0.92 sq mi (2.37 km2)	932 ft (284 m)	 	UTC-5 (Eastern (EST))	UTC-4 (EDT)	 	865	47-00540[4]	2403075[2]	www.cityofalcoa-tn.gov	35°48′27″N 83°58′31″W	https://geohack.toolforge.org/geohack.php?pagename=Alcoa,_Tennessee&params=35_48_27_N_83_58_31_W_region:US-TN_type:city(10978)
https://en.wikipedia.org/wiki/Alcolu,_South_Carolina	Alcolu, South Carolina	Alcolu, South Carolina	Census-designated place	 	South Carolina	Clarendon	 	 	402	 	 	 	88.37/sq mi (34.12/km2)	 	 	 	 	4.57 sq mi (11.84 km2)	 	4.55 sq mi (11.78 km2)	0.02 sq mi (0.06 km2)	125 ft (38 m)	 	UTC-5 (Eastern (EST))	UTC-4 (EDT)	29001	803, 839	 	1230998[3]	 	33°45′04″N 80°12′51″W	https://geohack.toolforge.org/geohack.php?pagename=Alcolu,_South_Carolina&params=33_45_04_N_80_12_51_W_region:US-SC_type:city(402)
https://en.wikipedia.org/wiki/Alcova,_Wyoming	Alcova, Wyoming	Alcova, Wyoming	CDP	 	Wyoming	Natrona	 	 	34	 	 	 	27/sq mi (11/km2)	 	 	 	 	1.25 sq mi (3.2 km2)	 	1.2 sq mi (3 km2)	0.04 sq mi (0.1 km2)	5,371 ft (1,637 m)	 	UTC-7 (Mountain (MST))	UTC-6 (MDT)	82620	307	56-01115[1]	1584732[2]	 	42°33′9″N 106°42′59″W	https://geohack.toolforge.org/geohack.php?pagename=Alcova,_Wyoming&params=42_33_9_N_106_42_59_W_region:US-WY_type:city(34)
